corpus 021821537f28 · engine 2026.09.01.platinum-group-rate-inverse · anchor 2026-08-26
folds read: fit 2009-09-25..2025-03-14 · select 2018-03-11..2025-12-04 · confirm: SEALED, not read
rows: 6634732 total · 3635251 accepted in the folds read · 1418391 not accepted (skipped) · 1581090 in other folds (not read) · 966862 on held-out markets (per-market lines only)
thin floor: 30 filled

## Per class × variant — held-out markets excluded, folds pooled

| class | variant | n | filled | dataAbsent | tp1 hit | stop | net E | ±SE clustered (k) | gross E | net total R | gross total R | flag |
| --- | --- | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | ---: | --- |
| crypto | ETHUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 7945 | 6664 | 1 | 75.4% | 20.9% | 0.025 | ±0.008 | 0.052 | 163.4 | 350.9 |  |
| crypto | ETHUSD | runnerProtection=hold,stopStructureSource=intraday |  | 7879 | 6612 | 1 | 75.0% | 20.9% | 0.044 | ±0.009 | 0.070 | 287.7 | 465.1 |  |
| crypto | ETHUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 7945 | 6664 | 1 | 75.4% | 20.9% | 0.048 | ±0.009 | 0.075 | 322.4 | 504.8 |  |
| crypto | ETHUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 7879 | 6612 | 1 | 75.0% | 20.9% | 0.065 | ±0.007 | 0.091 | 429.0 | 609.5 |  |
| crypto | ETHUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 7945 | 6664 | 1 | 75.4% | 20.9% | 0.067 | ±0.007 | 0.094 | 449.1 | 633.7 |  |
| crypto | FILUSD | baseline | HELD OUT | 69 | 39 | 0 | 0.0% | 100.0% | -1.919 | ±0.164 | -0.043 | -74.8 | -2.3 |  |
| crypto | FILUSD | runnerProtection=breakeven,stopStructureSource=intraday | HELD OUT | 69 | 39 | 0 | 0.0% | 100.0% | -1.919 | ±0.164 | -0.043 | -74.8 | -2.3 |  |
| crypto | FILUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily | HELD OUT | 69 | 39 | 0 | 0.0% | 100.0% | -1.919 | ±0.164 | -0.043 | -74.8 | -2.3 |  |
| crypto | FILUSD | runnerProtection=hold,stopStructureSource=intraday | HELD OUT | 69 | 39 | 0 | 0.0% | 100.0% | -1.919 | ±0.164 | -0.034 | -74.8 | -1.8 |  |
| crypto | FILUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily | HELD OUT | 69 | 39 | 0 | 0.0% | 100.0% | -1.919 | ±0.164 | -0.034 | -74.8 | -1.8 |  |
| crypto | FILUSD | runnerProtection=trail_tp1,stopStructureSource=intraday | HELD OUT | 69 | 39 | 0 | 0.0% | 100.0% | -1.919 | ±0.164 | -0.010 | -74.8 | -0.5 |  |
| crypto | FILUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily | HELD OUT | 69 | 39 | 0 | 0.0% | 100.0% | -1.919 | ±0.164 | -0.010 | -74.8 | -0.5 |  |
| crypto | GRTUSD | baseline |  | 2943 | 2514 | 0 | 67.3% | 27.6% | -0.032 | ±0.013 | 0.004 | -81.6 | 11.0 |  |
| crypto | GRTUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 2943 | 2514 | 0 | 67.3% | 27.6% | -0.042 | ±0.014 | -0.004 | -105.1 | -11.4 |  |
| crypto | GRTUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 2948 | 2520 | 0 | 67.8% | 27.6% | -0.041 | ±0.014 | -0.004 | -104.5 | -10.4 |  |
| crypto | GRTUSD | runnerProtection=hold,stopStructureSource=intraday |  | 2943 | 2514 | 0 | 67.3% | 27.6% | -0.043 | ±0.016 | -0.004 | -108.8 | -10.2 |  |
| crypto | GRTUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 2948 | 2520 | 0 | 67.8% | 27.6% | -0.039 | ±0.016 | 0.000 | -97.5 | 0.4 |  |
| crypto | GRTUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 2943 | 2514 | 0 | 67.3% | 27.6% | -0.032 | ±0.013 | 0.004 | -81.6 | 11.0 |  |
| crypto | GRTUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 2948 | 2520 | 0 | 67.8% | 27.6% | -0.030 | ±0.013 | 0.008 | -74.6 | 20.0 |  |
| crypto | HBARUSD | baseline |  | 736 | 640 | 0 | 65.8% | 31.6% | -0.104 | ±0.028 | -0.062 | -66.6 | -40.6 |  |
| crypto | HBARUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 736 | 640 | 0 | 65.9% | 31.6% | -0.137 | ±0.029 | -0.095 | -87.8 | -62.0 |  |
| crypto | HBARUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 738 | 642 | 0 | 65.3% | 32.2% | -0.144 | ±0.029 | -0.100 | -92.4 | -65.1 |  |
| crypto | HBARUSD | runnerProtection=hold,stopStructureSource=intraday |  | 736 | 640 | 0 | 65.9% | 31.6% | -0.107 | ±0.034 | -0.062 | -68.6 | -40.3 |  |
| crypto | HBARUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 738 | 642 | 0 | 65.3% | 32.2% | -0.112 | ±0.034 | -0.062 | -72.2 | -40.7 |  |
| crypto | HBARUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 736 | 640 | 0 | 65.8% | 31.6% | -0.104 | ±0.028 | -0.062 | -66.6 | -40.6 |  |
| crypto | HBARUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 738 | 642 | 0 | 65.1% | 32.2% | -0.115 | ±0.028 | -0.071 | -73.7 | -46.0 |  |
| crypto | IMXUSD | baseline |  | 1305 | 1128 | 0 | 66.5% | 30.0% | -0.062 | ±0.025 | -0.010 | -70.3 | -11.3 |  |
| crypto | IMXUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 1305 | 1128 | 0 | 66.5% | 30.0% | -0.066 | ±0.022 | -0.012 | -74.7 | -13.8 |  |
| crypto | IMXUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 1314 | 1134 | 0 | 67.2% | 29.4% | -0.053 | ±0.022 | -0.000 | -60.2 | -0.1 |  |
| crypto | IMXUSD | runnerProtection=hold,stopStructureSource=intraday |  | 1305 | 1128 | 0 | 66.5% | 30.0% | -0.062 | ±0.025 | -0.010 | -70.3 | -11.3 |  |
| crypto | IMXUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 1314 | 1134 | 0 | 67.2% | 29.4% | -0.051 | ±0.025 | 0.001 | -57.8 | 1.3 |  |
| crypto | IMXUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 1305 | 1128 | 0 | 66.5% | 30.0% | -0.041 | ±0.021 | 0.006 | -46.3 | 7.3 |  |
| crypto | IMXUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 1314 | 1134 | 0 | 67.2% | 29.4% | -0.032 | ±0.020 | 0.016 | -36.1 | 18.8 |  |
| crypto | LINKUSD | baseline |  | 4516 | 3918 | 0 | 70.2% | 27.8% | -0.039 | ±0.014 | -0.011 | -151.8 | -44.0 |  |
| crypto | LINKUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 4516 | 3918 | 0 | 70.2% | 27.8% | -0.041 | ±0.012 | -0.012 | -159.7 | -48.9 |  |
| crypto | LINKUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 4517 | 3920 | 0 | 70.5% | 27.8% | -0.038 | ±0.012 | -0.009 | -147.1 | -36.7 |  |
| crypto | LINKUSD | runnerProtection=hold,stopStructureSource=intraday |  | 4516 | 3918 | 0 | 70.2% | 27.8% | -0.039 | ±0.014 | -0.011 | -151.8 | -44.0 |  |
| crypto | LINKUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 4517 | 3920 | 0 | 70.5% | 27.8% | -0.037 | ±0.014 | -0.009 | -144.7 | -36.3 |  |
| crypto | LINKUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 4516 | 3918 | 0 | 70.2% | 27.8% | -0.020 | ±0.011 | 0.011 | -77.6 | 45.1 |  |
| crypto | LINKUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 4517 | 3920 | 0 | 70.5% | 27.8% | -0.018 | ±0.011 | 0.013 | -69.4 | 52.7 |  |
| crypto | LTCUSD | baseline |  | 6494 | 5266 | 4 | 62.3% | 31.6% | -0.101 | ±0.009 | 0.094 | -530.1 | 522.1 |  |
| crypto | LTCUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 6494 | 5266 | 4 | 62.2% | 31.6% | -0.154 | ±0.009 | 0.037 | -811.9 | 204.3 |  |
| crypto | LTCUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 6542 | 5287 | 4 | 63.0% | 32.0% | -0.156 | ±0.009 | 0.047 | -823.6 | 261.0 |  |
| crypto | LTCUSD | runnerProtection=hold,stopStructureSource=intraday |  | 6494 | 5266 | 4 | 62.3% | 31.6% | -0.134 | ±0.011 | 0.059 | -708.2 | 329.9 |  |
| crypto | LTCUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 6542 | 5287 | 4 | 63.1% | 32.0% | -0.132 | ±0.011 | 0.070 | -697.2 | 393.8 |  |
| crypto | LTCUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 6494 | 5266 | 4 | 62.3% | 31.6% | -0.101 | ±0.009 | 0.094 | -530.1 | 522.1 |  |
| crypto | LTCUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 6542 | 5287 | 4 | 63.0% | 32.0% | -0.101 | ±0.009 | 0.104 | -532.6 | 583.5 |  |
| crypto | NEARUSD | baseline | HELD OUT | 803 | 638 | 0 | 28.5% | 70.5% | -0.643 | ±0.032 | -0.081 | -410.2 | -54.3 |  |
| crypto | NEARUSD | runnerProtection=breakeven,stopStructureSource=intraday | HELD OUT | 803 | 638 | 0 | 28.5% | 70.5% | -0.643 | ±0.032 | -0.081 | -410.2 | -54.3 |  |
| crypto | NEARUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily | HELD OUT | 803 | 638 | 0 | 28.5% | 70.5% | -0.643 | ±0.032 | -0.081 | -410.2 | -54.3 |  |
| crypto | NEARUSD | runnerProtection=hold,stopStructureSource=intraday | HELD OUT | 803 | 638 | 0 | 28.5% | 70.5% | -0.632 | ±0.035 | -0.050 | -403.5 | -33.9 |  |
| crypto | NEARUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily | HELD OUT | 803 | 638 | 0 | 28.5% | 70.5% | -0.632 | ±0.035 | -0.050 | -403.5 | -33.9 |  |
| crypto | NEARUSD | runnerProtection=trail_tp1,stopStructureSource=intraday | HELD OUT | 803 | 638 | 0 | 28.5% | 70.5% | -0.624 | ±0.031 | -0.078 | -398.4 | -52.4 |  |
| crypto | NEARUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily | HELD OUT | 803 | 638 | 0 | 28.5% | 70.5% | -0.624 | ±0.031 | -0.078 | -398.4 | -52.4 |  |
| crypto | SOLUSD | baseline |  | 2555 | 2202 | 0 | 66.4% | 30.0% | -0.053 | ±0.015 | -0.028 | -117.0 | -62.5 |  |
| crypto | SOLUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 2555 | 2202 | 0 | 66.4% | 30.0% | -0.053 | ±0.016 | -0.025 | -116.3 | -56.4 |  |
| crypto | SOLUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 2580 | 2222 | 0 | 66.5% | 30.2% | -0.054 | ±0.016 | -0.024 | -119.3 | -54.7 |  |
| crypto | SOLUSD | runnerProtection=hold,stopStructureSource=intraday |  | 2555 | 2202 | 0 | 66.4% | 30.0% | -0.049 | ±0.018 | -0.020 | -107.0 | -44.4 |  |
| crypto | SOLUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 2580 | 2222 | 0 | 66.5% | 30.2% | -0.053 | ±0.018 | -0.023 | -116.8 | -51.6 |  |
| crypto | SOLUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 2555 | 2202 | 0 | 66.4% | 30.0% | -0.053 | ±0.015 | -0.028 | -117.0 | -62.5 |  |
| crypto | SOLUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 2580 | 2222 | 0 | 66.5% | 30.2% | -0.055 | ±0.015 | -0.027 | -122.4 | -61.1 |  |
| crypto | TRXUSD | baseline |  | 2911 | 2378 | 0 | 50.1% | 49.0% | -0.344 | ±0.017 | -0.035 | -819.1 | -87.4 |  |
| crypto | TRXUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 2911 | 2378 | 0 | 50.1% | 49.0% | -0.344 | ±0.017 | -0.035 | -819.1 | -87.4 |  |
| crypto | TRXUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 2911 | 2378 | 0 | 50.1% | 49.0% | -0.344 | ±0.017 | -0.035 | -819.1 | -87.4 |  |
| crypto | TRXUSD | runnerProtection=hold,stopStructureSource=intraday |  | 2911 | 2378 | 0 | 50.1% | 49.0% | -0.318 | ±0.020 | -0.004 | -755.1 | -10.7 |  |
| crypto | TRXUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 2911 | 2378 | 0 | 50.1% | 49.0% | -0.318 | ±0.020 | -0.004 | -755.1 | -10.7 |  |
| crypto | TRXUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 2911 | 2378 | 0 | 50.0% | 49.0% | -0.291 | ±0.017 | 0.016 | -691.7 | 40.6 |  |
| crypto | TRXUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 2911 | 2378 | 0 | 50.0% | 49.0% | -0.291 | ±0.017 | 0.016 | -691.7 | 40.6 |  |
| crypto | UNIUSD | baseline |  | 2959 | 2531 | 0 | 66.5% | 31.4% | -0.079 | ±0.014 | -0.051 | -201.1 | -129.9 |  |
| crypto | UNIUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 2959 | 2531 | 0 | 66.6% | 31.4% | -0.092 | ±0.015 | -0.064 | -233.9 | -161.7 |  |
| crypto | UNIUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 2961 | 2533 | 0 | 66.8% | 31.5% | -0.093 | ±0.015 | -0.064 | -235.3 | -162.9 |  |
| crypto | UNIUSD | runnerProtection=hold,stopStructureSource=intraday |  | 2959 | 2531 | 0 | 66.6% | 31.4% | -0.080 | ±0.017 | -0.048 | -203.5 | -121.1 |  |
| crypto | UNIUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 2961 | 2533 | 0 | 66.8% | 31.5% | -0.079 | ±0.017 | -0.047 | -200.9 | -119.5 |  |
| crypto | UNIUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 2959 | 2531 | 0 | 66.5% | 31.4% | -0.079 | ±0.014 | -0.051 | -201.1 | -129.9 |  |
| crypto | UNIUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 2961 | 2533 | 0 | 66.7% | 31.5% | -0.079 | ±0.014 | -0.050 | -200.6 | -127.5 |  |
| crypto | XLMUSD | baseline | HELD OUT | 5520 | 4729 | 0 | 72.8% | 24.9% | 0.000 | ±0.012 | 0.023 | 2.1 | 109.8 |  |
| crypto | XLMUSD | runnerProtection=breakeven,stopStructureSource=intraday | HELD OUT | 5520 | 4729 | 0 | 72.8% | 24.9% | -0.020 | ±0.010 | 0.002 | -93.2 | 8.3 |  |
| crypto | XLMUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily | HELD OUT | 5543 | 4752 | 0 | 73.0% | 24.9% | -0.021 | ±0.010 | 0.004 | -98.0 | 19.6 |  |
| crypto | XLMUSD | runnerProtection=hold,stopStructureSource=intraday | HELD OUT | 5520 | 4729 | 0 | 72.8% | 24.9% | 0.000 | ±0.012 | 0.023 | 2.1 | 109.8 |  |
| crypto | XLMUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily | HELD OUT | 5543 | 4752 | 0 | 73.0% | 24.9% | -0.004 | ±0.012 | 0.020 | -19.7 | 96.9 |  |
| crypto | XLMUSD | runnerProtection=trail_tp1,stopStructureSource=intraday | HELD OUT | 5520 | 4729 | 0 | 72.8% | 24.9% | 0.021 | ±0.009 | 0.043 | 100.4 | 203.1 |  |
| crypto | XLMUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily | HELD OUT | 5543 | 4752 | 0 | 73.0% | 24.9% | 0.022 | ±0.009 | 0.045 | 105.2 | 214.7 |  |
| crypto | XMRUSD | baseline |  | 6574 | 5609 | 0 | 71.7% | 24.5% | 0.012 | ±0.009 | 0.041 | 69.8 | 231.5 |  |
| crypto | XMRUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 6574 | 5609 | 0 | 71.7% | 24.5% | -0.039 | ±0.009 | -0.011 | -217.2 | -61.7 |  |
| crypto | XMRUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 6656 | 5673 | 0 | 71.9% | 25.0% | -0.041 | ±0.009 | -0.011 | -230.4 | -64.3 |  |
| crypto | XMRUSD | runnerProtection=hold,stopStructureSource=intraday |  | 6574 | 5609 | 0 | 71.7% | 24.5% | -0.028 | ±0.010 | -0.001 | -154.9 | -5.5 |  |
| crypto | XMRUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 6656 | 5673 | 0 | 71.9% | 25.0% | -0.031 | ±0.010 | -0.002 | -174.0 | -8.7 |  |
| crypto | XMRUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 6574 | 5609 | 0 | 71.7% | 24.5% | 0.012 | ±0.009 | 0.041 | 69.8 | 231.5 |  |
| crypto | XMRUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 6656 | 5673 | 0 | 71.9% | 25.0% | 0.009 | ±0.009 | 0.039 | 53.1 | 223.1 |  |
| crypto | XRPUSD | baseline |  | 6046 | 5144 | 0 | 75.0% | 21.3% | 0.048 | ±0.008 | 0.073 | 247.6 | 376.1 |  |
| crypto | XRPUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 6046 | 5144 | 0 | 75.1% | 21.3% | -0.005 | ±0.009 | 0.019 | -25.1 | 98.1 |  |
| crypto | XRPUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 6183 | 5260 | 0 | 75.4% | 21.6% | -0.006 | ±0.009 | 0.019 | -29.1 | 99.1 |  |
| crypto | XRPUSD | runnerProtection=hold,stopStructureSource=intraday |  | 6046 | 5144 | 0 | 75.1% | 21.3% | 0.018 | ±0.012 | 0.042 | 91.0 | 219.3 |  |
| crypto | XRPUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 6183 | 5260 | 0 | 75.4% | 21.6% | 0.017 | ±0.012 | 0.043 | 91.7 | 226.6 |  |
| crypto | XRPUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 6046 | 5144 | 0 | 75.0% | 21.3% | 0.048 | ±0.008 | 0.073 | 247.6 | 376.1 |  |
| crypto | XRPUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 6183 | 5260 | 0 | 75.4% | 21.6% | 0.049 | ±0.008 | 0.073 | 257.5 | 389.3 |  |
| crypto | XTZUSD | baseline |  | 1323 | 1037 | 0 | 40.4% | 57.2% | -0.477 | ±0.024 | 0.095 | -494.6 | 107.3 |  |
| crypto | XTZUSD | runnerProtection=breakeven,stopStructureSource=intraday |  | 1323 | 1037 | 0 | 40.4% | 57.2% | -0.477 | ±0.024 | 0.095 | -494.6 | 107.3 |  |
| crypto | XTZUSD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 1323 | 1037 | 0 | 40.4% | 57.2% | -0.477 | ±0.024 | 0.095 | -494.6 | 107.3 |  |
| crypto | XTZUSD | runnerProtection=hold,stopStructureSource=intraday |  | 1323 | 1037 | 0 | 40.5% | 57.2% | -0.459 | ±0.027 | 0.142 | -475.5 | 161.2 |  |
| crypto | XTZUSD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 1323 | 1037 | 0 | 40.5% | 57.2% | -0.459 | ±0.027 | 0.142 | -475.5 | 161.2 |  |
| crypto | XTZUSD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 1323 | 1037 | 0 | 40.5% | 57.2% | -0.413 | ±0.025 | 0.188 | -428.3 | 212.5 |  |
| crypto | XTZUSD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 1323 | 1037 | 0 | 40.5% | 57.2% | -0.413 | ±0.025 | 0.188 | -428.3 | 212.5 |  |
| energies | WTI | baseline |  | 1048 | 875 | 0 | 41.4% | 35.8% | -0.201 | ±0.028 | -0.164 | -176.1 | -145.4 |  |
| energies | WTI | runnerProtection=breakeven,stopStructureSource=intraday |  | 1048 | 875 | 0 | 41.4% | 35.8% | -0.226 | ±0.029 | -0.182 | -197.7 | -162.0 |  |
| energies | WTI | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 1329 | 1098 | 1 | 42.0% | 36.2% | -0.224 | ±0.026 | -0.186 | -246.0 | -207.4 |  |
| energies | WTI | runnerProtection=hold,stopStructureSource=intraday |  | 1048 | 875 | 0 | 41.4% | 35.8% | -0.224 | ±0.030 | -0.181 | -196.3 | -161.0 |  |
| energies | WTI | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 1329 | 1098 | 1 | 42.0% | 36.2% | -0.218 | ±0.027 | -0.178 | -239.5 | -198.9 |  |
| energies | WTI | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 1048 | 875 | 0 | 41.4% | 35.8% | -0.201 | ±0.028 | -0.164 | -176.1 | -145.4 |  |
| energies | WTI | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 1329 | 1098 | 1 | 42.0% | 36.2% | -0.199 | ±0.026 | -0.163 | -218.1 | -182.3 |  |
| forex | AUDCAD | baseline |  | 13068 | 11382 | 11 | 70.7% | 22.6% | 0.030 | ±0.006 | 0.054 | 338.7 | 614.6 |  |
| forex | AUDCAD | runnerProtection=breakeven,stopStructureSource=intraday |  | 13068 | 11382 | 11 | 70.7% | 22.6% | -0.017 | ±0.006 | 0.006 | -190.3 | 69.6 |  |
| forex | AUDCAD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 13239 | 11522 | 11 | 72.5% | 23.2% | -0.016 | ±0.006 | 0.012 | -180.7 | 135.7 |  |
| forex | AUDCAD | runnerProtection=hold,stopStructureSource=intraday |  | 13068 | 11382 | 11 | 70.6% | 22.6% | -0.003 | ±0.007 | 0.022 | -31.5 | 255.0 |  |
| forex | AUDCAD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 13239 | 11522 | 11 | 72.5% | 23.2% | -0.004 | ±0.007 | 0.026 | -43.4 | 301.8 |  |
| forex | AUDCAD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 13068 | 11382 | 11 | 70.7% | 22.6% | 0.030 | ±0.006 | 0.054 | 338.7 | 614.6 |  |
| forex | AUDCAD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 13239 | 11522 | 11 | 72.6% | 23.2% | 0.035 | ±0.006 | 0.063 | 404.3 | 733.1 |  |
| forex | AUDCHF | baseline | HELD OUT | 13446 | 11581 | 9 | 70.2% | 23.0% | 0.030 | ±0.006 | 0.050 | 349.3 | 577.2 |  |
| forex | AUDCHF | runnerProtection=breakeven,stopStructureSource=intraday | HELD OUT | 13446 | 11581 | 9 | 70.2% | 23.0% | -0.011 | ±0.006 | 0.008 | -127.2 | 93.8 |  |
| forex | AUDCHF | runnerProtection=breakeven,stopStructureSource=intraday_and_daily | HELD OUT | 13644 | 11739 | 9 | 71.3% | 23.6% | -0.012 | ±0.006 | 0.009 | -142.0 | 100.7 |  |
| forex | AUDCHF | runnerProtection=hold,stopStructureSource=intraday | HELD OUT | 13446 | 11581 | 9 | 70.2% | 23.0% | 0.011 | ±0.007 | 0.031 | 125.9 | 355.7 |  |
| forex | AUDCHF | runnerProtection=hold,stopStructureSource=intraday_and_daily | HELD OUT | 13644 | 11739 | 9 | 71.3% | 23.6% | 0.010 | ±0.007 | 0.031 | 118.2 | 370.4 |  |
| forex | AUDCHF | runnerProtection=trail_tp1,stopStructureSource=intraday | HELD OUT | 13446 | 11581 | 9 | 70.2% | 23.0% | 0.030 | ±0.006 | 0.050 | 349.3 | 577.2 |  |
| forex | AUDCHF | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily | HELD OUT | 13644 | 11739 | 9 | 71.4% | 23.6% | 0.031 | ±0.006 | 0.052 | 365.1 | 612.0 |  |
| forex | AUDJPY | baseline | HELD OUT | 13592 | 11676 | 6 | 68.1% | 24.4% | 0.010 | ±0.006 | 0.029 | 115.0 | 345.4 |  |
| forex | AUDJPY | runnerProtection=breakeven,stopStructureSource=intraday | HELD OUT | 13592 | 11676 | 6 | 68.1% | 24.4% | -0.017 | ±0.006 | 0.002 | -203.7 | 20.9 |  |
| forex | AUDJPY | runnerProtection=breakeven,stopStructureSource=intraday_and_daily | HELD OUT | 13741 | 11792 | 6 | 69.2% | 25.6% | -0.021 | ±0.006 | -0.001 | -253.2 | -11.6 |  |
| forex | AUDJPY | runnerProtection=hold,stopStructureSource=intraday | HELD OUT | 13592 | 11676 | 6 | 68.1% | 24.4% | -0.016 | ±0.007 | 0.002 | -188.5 | 21.6 |  |
| forex | AUDJPY | runnerProtection=hold,stopStructureSource=intraday_and_daily | HELD OUT | 13741 | 11792 | 6 | 69.3% | 25.6% | -0.020 | ±0.007 | -0.000 | -235.5 | -2.3 |  |
| forex | AUDJPY | runnerProtection=trail_tp1,stopStructureSource=intraday | HELD OUT | 13592 | 11676 | 6 | 68.1% | 24.4% | 0.010 | ±0.006 | 0.029 | 115.0 | 345.4 |  |
| forex | AUDJPY | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily | HELD OUT | 13741 | 11792 | 6 | 69.3% | 25.6% | 0.008 | ±0.006 | 0.029 | 89.9 | 339.7 |  |
| forex | AUDNZD | baseline |  | 12980 | 11406 | 7 | 73.1% | 20.1% | 0.061 | ±0.006 | 0.087 | 695.1 | 1000.1 |  |
| forex | AUDNZD | runnerProtection=breakeven,stopStructureSource=intraday |  | 12980 | 11406 | 7 | 73.0% | 20.1% | 0.003 | ±0.006 | 0.030 | 30.8 | 341.3 |  |
| forex | AUDNZD | runnerProtection=breakeven,stopStructureSource=intraday_and_daily |  | 13281 | 11667 | 7 | 74.3% | 21.0% | -0.001 | ±0.006 | 0.026 | -12.9 | 302.8 |  |
| forex | AUDNZD | runnerProtection=hold,stopStructureSource=intraday |  | 12980 | 11406 | 7 | 73.1% | 20.1% | 0.023 | ±0.007 | 0.050 | 267.8 | 572.9 |  |
| forex | AUDNZD | runnerProtection=hold,stopStructureSource=intraday_and_daily |  | 13281 | 11667 | 7 | 74.3% | 21.0% | 0.021 | ±0.007 | 0.048 | 248.2 | 568.6 |  |
| forex | AUDNZD | runnerProtection=trail_tp1,stopStructureSource=intraday |  | 12980 | 11406 | 7 | 73.1% | 20.1% | 0.061 | ±0.006 | 0.087 | 695.1 | 1000.1 |  |
| forex | AUDNZD | runnerProtection=trail_tp1,stopStructureSource=intraday_and_daily |  | 13281 | 11667 | 7 | 74.2% | 21.0% | 0.061 | ±0.006 | 0.086 | 711.2 | 1015.7 |  |
| forex | AUDUSD | baseline | HELD OUT | 14163 | 12200 | 8 | 66.5% | 25.6% | -0.011 | ±0.006 | 0.008 | -135.2 | 100.5 |  |
